order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,product_name,category,brand,price,rating,name,email,gender,city,signup_date,item_revenue
I00028698,O00013205,P000756,U000127,2.0,,63.44,2024-02-07 19:42:35.246804,Cancelled,3975.71,Solace Resource,Toys,Solace,31.72,2.74,Valerie Morris,edward17@example.com,Male,Laurashire,2025-03-15,
I00028699,O00013205,P000418,U000127,2.0,1413.41,2826.82,2024-02-07 19:42:35.246804,Cancelled,3975.71,GreenLeaf Later,Electronics,GreenLeaf,1413.41,3.87,Valerie Morris,edward17@example.com,Male,Laurashire,2025-03-15,2826.82
I00028700,O00013205,P000576,U000127,1.0,9.8,9.8,2024-02-07 19:42:35.246804,Cancelled,3975.71,Zenith Air,Pet Supplies,Zenith,9.8,4.48,Valerie Morris,edward17@example.com,Male,Laurashire,2025-03-15,9.8
I00028701,O00013205,P001036,U000127,1.0,1075.65,1075.65,2024-02-07 19:42:35.246804,Cancelled,3975.71,Pulse Security,Electronics,Pulse,1075.65,4.86,Valerie Morris,edward17@example.com,Male,Laurashire,2025-03-15,1075.65
I00028702,O00013206,P000729,U001417,1.0,49.66,49.66,2024-01-28 13:03:14.122186,Returned,65.3,Orion View,Clothing,Orion,49.66,3.89,Kevin Sanchez,lesterrebecca@example.com,Male,Rossmouth,2025-03-19,49.66
I00028703,O00013206,P001632,U001417,1.0,15.64,15.64,2024-01-28 13:03:14.122186,Returned,65.3,GreenLeaf Indicate,Groceries,GreenLeaf,15.64,3.1,Kevin Sanchez,lesterrebecca@example.com,Male,Rossmouth,2025-03-19,15.64
I00028704,O00013207,P000594,U008098,1.0,104.27,104.27,2025-09-10 09:51:04.966852,Cancelled,335.0,Zenith Commercial,Toys,Zenith,104.27,4.35,Paul French,leahstevenson@example.org,Female,Port Lydia,2024-06-06,104.27
I00028705,O00013207,P001252,U008098,3.0,76.91,230.73,2025-09-10 09:51:04.966852,Cancelled,335.0,GreenLeaf Reveal,Pet Supplies,GreenLeaf,76.91,3.01,Paul French,leahstevenson@example.org,Female,Port Lydia,2024-06-06,230.73
I00028706,O00013208,P001560,U009246,2.0,1033.13,2066.26,2025-01-29 13:12:23.819322,Returned,2897.95,Everest Bar,Electronics,Everest,1033.13,4.31,Debbie Shelton,sarah62@example.net,Male,Lake Crystalchester,2024-11-10,2066.26
I00028730,O00013215,P001246,U009127,1.0,31.98,31.98,2024-02-08 03:37:31.565880,Shipped,4115.1,Zenith Husband,Toys,Zenith,31.98,4.64,Jasmine Robinson,gainesmackenzie@example.org,Male,South Shelby,2025-01-05,31.98
I00028731,O00013216,P001517,U000474,1.0,233.7,233.7,2024-07-20 14:14:27.967617,Shipped,233.7,GreenLeaf Present,Clothing,GreenLeaf,233.7,4.04,Anna Lewis,michael77@example.com,Female,Lake Austinport,2025-02-20,233.7
I00028732,O00013217,P000618,U001509,1.0,182.11,182.11,2024-07-06 23:52:11.130804,Cancelled,182.11,Harbor Race,Clothing,Harbor,182.11,3.1,Laura Gordon,karen42@example.org,Male,New Elizabeth,2025-04-04,182.11
I00028733,O00013218,P001081,U005553,2.0,985.35,1970.7,2025-09-23 10:50:47.929392,Processing,2373.36,Astra Act,Electronics,Astra,985.35,2.77,Tammy Cooke,jeremycarey@example.com,Male,New Kevin,2024-07-11,1970.7
I00028754,O00013227,P001669,U001785,1.0,115.92,115.92,2024-08-09 12:07:32.120042,Shipped,1236.76,Solace Media,Toys,Solace,115.92,3.12,Alexis Brown,xgrant@example.com,Male,Stevenston,2024-10-14,115.92
I00028755,O00013227,P001257,U001785,1.0,854.8,854.8,2024-08-09 12:07:32.120042,Shipped,1236.76,Nimbus Small,Automotive,Nimbus,854.8,3.66,Alexis Brown,xgrant@example.com,Male,Stevenston,2024-10-14,854.8
I00028756,O00013227,P000476,U001785,2.0,133.02,266.04,2024-08-09 12:07:32.120042,Shipped,1236.76,Harbor Much,Automotive,Harbor,,4.38,Alexis Brown,xgrant@example.com,Male,Stevenston,2024-10-14,266.04
I00028757,O00013228,P000518,U000687,1.0,20.15,20.15,2025-08-17 21:04:44.194452,Completed,20.15,Willow Newspaper,Groceries,Willow,20.15,4.77,Richard Holland,davidhenry@example.com,,Rebeccaberg,2024-09-22,20.15
I00028758,O00013229,P000765,U005482,2.0,114.03,228.06,2025-09-04 13:04:16.969684,Completed,540.33,Everest Show,Toys,Everest,114.03,3.35,Anne Miller,shortdavid@example.net,Male,North Brandon,2025-06-01,228.06
I00028759,O00013229,P000362,U005482,3.0,104.09,312.27,2025-09-04 13:04:16.969684,Completed,540.33,Zenith Check,Toys,Zenith,104.09,4.75,Anne Miller,shortdavid@example.net,Male,North Brandon,2025-06-01,312.27
I00028760,O00013230,P001921,U001061,1.0,124.91,124.91,2024-12-11 12:05:26.597810,Returned,124.91,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.34,Robert Hudson,sarasanchez@example.com,Female,New Jorge,2024-11-03,124.91
I00028761,O00013231,P001631,U004983,1.0,154.57,154.57,2024-11-16 03:38:45.285340,Completed,373.1,Acme Real,Sports,Acme,154.57,3.73,Robert Powell,igutierrez@example.org,Male,Samanthaton,2025-07-03,154.57
I00028762,O00013231,P000857,U004983,1.0,53.5,53.5,2024-11-16 03:38:45.285340,Completed,373.1,Nimbus Present,Pet Supplies,Nimbus,53.5,4.88,Robert Powell,igutierrez@example.org,Male,Samanthaton,2025-07-03,53.5
I00028763,O00013231,P001753,U004983,1.0,165.03,165.03,2024-11-16 03:38:45.285340,Completed,373.1,Zenith View,Sports,Zenith,165.03,4.69,Robert Powell,igutierrez@example.org,Male,Samanthaton,2025-07-03,165.03
I00028764,O00013232,P000934,U006092,1.0,24.37,24.37,2024-07-10 03:48:25.427084,Processing,238.53,Orion Network,Pet Supplies,Orion,24.37,2.6,Alex Patterson,danielmartinez@example.net,Other,South Donald,2025-03-22,24.37
I00028765,O00013232,P001988,U006092,1.0,202.98,202.98,2024-07-10 03:48:25.427084,Processing,238.53,Acme Character,Automotive,Acme,202.98,3.26,Alex Patterson,danielmartinez@example.net,Other,South Donald,2025-03-22,202.98
I00028766,O00013232,P000229,U006092,2.0,5.59,11.18,2024-07-10 03:48:25.427084,Processing,238.53,Acme Run,,Acme,5.59,2.52,Alex Patterson,danielmartinez@example.net,Other,South Donald,2025-03-22,11.18
I00028767,O00013233,P000021,U007198,1.0,1772.36,1772.36,,Returned,2459.69,Willow Special,Electronics,Willow,1772.36,2.9,Randall Clements,laurenberg@example.net,Female,Smithmouth,2024-10-15,1772.36
I00028768,O00013233,P001266,U007198,1.0,45.32,45.32,,Returned,2459.69,NeoTech Participant,Home & Kitchen,NeoTech,45.32,3.78,Randall Clements,laurenberg@example.net,Female,Smithmouth,2024-10-15,45.32
I00028769,O00013233,P001895,U007198,1.0,418.78,418.78,,Returned,2459.69,GreenLeaf Into,Electronics,GreenLeaf,418.78,4.0,Randall Clements,laurenberg@example.net,Female,Smithmouth,2024-10-15,418.78
I00028770,O00013233,P000391,U007198,3.0,74.41,223.23,,Returned,2459.69,Nimbus Establish,Home & Kitchen,Nimbus,74.41,2.87,Randall Clements,laurenberg@example.net,Female,Smithmouth,2024-10-15,223.23
I00028753,O00013226,P000151,U009048,3.0,23.37,70.11,2024-11-24 12:44:42.979491,Cancelled,108.65,Solace Be,Groceries,Solace,23.37,,Jonathan Gibson,catherine38@example.com,Female,New Jamie,2025-06-14,70.11
I00028752,O00013226,P000500,U009048,1.0,,38.54,2024-11-24 12:44:42.979491,Cancelled,108.65,NeoTech Security,Beauty,NeoTech,38.54,2.54,Jonathan Gibson,catherine38@example.com,Female,New Jamie,2025-06-14,
I00028751,O00013225,P001192,U008836,1.0,73.31,73.31,2025-02-28 09:00:15.037060,Cancelled,130.83,Pulse Street,Home & Kitchen,Pulse,73.31,2.94,Jacob Hickman,shawnclarke@example.com,Female,Lake Edward,2025-02-03,73.31
I00028741,O00013221,P000928,U008107,3.0,55.21,165.63,2024-06-29 13:53:10.895849,Shipped,347.86,Solace Give,Pet Supplies,Solace,55.21,3.43,Sarah Perry,gregoryjones@example.net,Other,West Heathertown,2024-06-20,165.63
I00028734,O00013218,P001525,U005553,3.0,134.22,402.66,2025-09-23 10:50:47.929392,Processing,2373.36,Astra On,Clothing,Astra,134.22,3.82,Tammy Cooke,jeremycarey@example.com,Male,New Kevin,2024-07-11,402.65999999999997
I00028735,O00013219,P000750,U008254,2.0,44.38,88.76,2024-06-18 18:55:19.520381,Returned,88.76,Astra Leader,Beauty,Astra,44.38,4.56,Erik Bennett,angelaboyd@example.net,Other,Williamsbury,2024-07-04,88.76
I00028736,O00013220,P001319,U007118,1.0,65.6,65.6,2024-10-14 22:11:46.570307,,1435.85,Solace Change,Toys,Solace,65.6,2.88,Melanie Bryant,hansenwilliam@example.com,Female,South Williamchester,2024-11-05,65.6
I00028737,O00013220,P001992,U007118,1.0,1166.24,1166.24,2024-10-14 22:11:46.570307,,1435.85,Astra Particularly,Electronics,Astra,1166.24,3.37,Melanie Bryant,hansenwilliam@example.com,Female,South Williamchester,2024-11-05,1166.24
I00028738,O00013220,P000557,U007118,1.0,167.07,167.07,2024-10-14 22:11:46.570307,,1435.85,Orion And,Sports,Orion,167.07,2.73,Melanie Bryant,hansenwilliam@example.com,Female,South Williamchester,2024-11-05,167.07
I00028739,O00013220,P000419,U007118,2.0,18.47,36.94,2024-10-14 22:11:46.570307,,1435.85,Astra Remain,Groceries,Astra,18.47,3.73,Melanie Bryant,hansenwilliam@example.com,Female,South Williamchester,2024-11-05,36.94
I00028740,O00013221,P000530,U008107,1.0,182.23,182.23,2024-06-29 13:53:10.895849,Shipped,347.86,NeoTech Close,Sports,NeoTech,182.23,4.17,Sarah Perry,gregoryjones@example.net,Other,West Heathertown,2024-06-20,182.23
I00028742,O00013222,P001224,U009857,3.0,108.97,326.91,2025-01-17 17:44:42.859658,Shipped,1004.12,Harbor Last,Toys,Harbor,108.97,3.62,George Guzman,jenniferray@example.com,Female,Paynefort,2024-05-29,326.90999999999997
I00028750,O00013225,P000138,U008836,1.0,57.52,57.52,2025-02-28 09:00:15.037060,Cancelled,130.83,Pulse True,Home & Kitchen,Pulse,57.52,,Jacob Hickman,shawnclarke@example.com,Female,Lake Edward,2025-02-03,57.52
I00028743,O00013222,P001875,U009857,1.0,86.67,86.67,2025-01-17 17:44:42.859658,Shipped,1004.12,Orion Serious,Toys,Orion,86.67,2.73,George Guzman,jenniferray@example.com,Female,Paynefort,2024-05-29,86.67
I00028744,O00013222,P000165,U009857,2.0,295.27,590.54,2025-01-17 17:44:42.859658,Shipped,1004.12,Solace Difference,Electronics,Solace,295.27,3.85,George Guzman,jenniferray@example.com,Female,Paynefort,2024-05-29,590.54
I00028745,O00013223,P000246,U006330,1.0,216.58,216.58,2025-09-07 13:19:11.031779,Completed,235.77,Willow Because,Automotive,Willow,216.58,3.89,Ashley Mayer,lisafigueroa@example.net,Other,Port William,2024-10-11,216.58
I00028746,O00013223,P001550,U006330,1.0,19.19,19.19,2025-09-07 13:19:11.031779,Completed,235.77,Zenith Case,Books,Zenith,19.19,3.92,Ashley Mayer,lisafigueroa@example.net,Other,Port William,2024-10-11,19.19
I00028747,O00013224,P000078,U000457,1.0,344.26,344.26,2025-05-27 16:33:46.914690,Cancelled,441.53,Willow Determine,Automotive,Willow,344.26,3.4,Maria Martinez,paulproctor@example.org,Male,East Stevenville,2025-07-12,344.26
I00028748,O00013224,P000082,U000457,1.0,2.92,2.92,2025-05-27 16:33:46.914690,Cancelled,441.53,Acme Special,Groceries,Acme,2.92,4.56,Maria Martinez,paulproctor@example.org,Male,East Stevenville,2025-07-12,2.92
I00028749,O00013224,P000041,U000457,1.0,94.35,94.35,2025-05-27 16:33:46.914690,Cancelled,441.53,Harbor Recent,Books,Harbor,94.35,2.87,Maria Martinez,paulproctor@example.org,Male,East Stevenville,2025-07-12,94.35
I00028860,O00013276,P001996,U007222,1.0,69.46,69.46,2025-10-03 01:48:03.798678,Cancelled,69.46,NeoTech Turn,Home & Kitchen,NeoTech,69.46,4.28,Juan Ward,qhill@example.org,Other,East Amandabury,2025-03-11,69.46
I00028862,O00013277,P001692,U000871,1.0,108.67,108.67,2025-06-25 11:01:22.148218,Completed,1379.87,Acme Effect,Automotive,Acme,108.67,4.64,Julie Klein,john89@example.org,,Oconnellhaven,2025-09-15,108.67
I00028687,O00013199,P001208,U006028,1.0,600.89,600.89,2025-10-23 21:10:15.461122,Processing,2002.61,Pulse All,Automotive,Pulse,600.89,4.83,Vanessa Munoz,simmonsstacy@example.com,Male,Port Tammyfort,2025-07-31,600.89
I00028971,O00013333,P001804,U002533,1.0,9.81,9.81,2024-05-21 23:39:04.194708,Processing,,Harbor Cost,Pet Supplies,Harbor,9.81,2.74,Beth Webster,collinscarolyn@example.org,Female,South Emily,2024-08-13,9.81
I00028973,O00013333,P000731,U002533,3.0,1236.42,3709.26,2024-05-21 23:39:04.194708,Processing,,Pulse Treat,Electronics,Pulse,1236.42,4.23,Beth Webster,collinscarolyn@example.org,Female,South Emily,2024-08-13,3709.26
I00028974,O00013333,P001436,U002533,2.0,63.88,127.76,2024-05-21 23:39:04.194708,Processing,,Zenith Argue,Toys,Zenith,63.88,3.92,Beth Webster,collinscarolyn@example.org,Female,South Emily,2024-08-13,127.76
I00028975,O00013334,P000889,U009782,2.0,9.1,18.2,2025-07-03 20:03:27.618818,Cancelled,18.2,Nimbus Nice,Groceries,Nimbus,9.1,4.56,Albert Hill,robinsondavid@example.net,Female,Heatherville,2025-10-03,18.2
I00028976,O00013335,P001589,U002931,1.0,175.72,175.72,2024-07-06 16:03:00.475247,Processing,260.94,Harbor Else,Electronics,Harbor,175.72,3.7,Sara Taylor,,Other,Sydneychester,2025-09-19,175.72
I00028977,O00013335,P000584,U002931,1.0,85.22,85.22,2024-07-06 16:03:00.475247,Processing,260.94,Astra Bill,Books,Astra,85.22,2.9,Sara Taylor,,Other,Sydneychester,2025-09-19,85.22
I00028978,O00013336,P000072,U007008,2.0,39.59,79.18,2024-06-14 20:18:38.853624,Returned,547.15,GreenLeaf West,Groceries,GreenLeaf,39.59,3.02,Daniel Stokes,glennpacheco@example.org,Other,Villaland,2025-01-02,79.18
I00028979,O00013336,P001655,U007008,3.0,75.5,226.5,2024-06-14 20:18:38.853624,Returned,547.15,Pulse Understand,Home & Kitchen,Pulse,75.5,4.09,Daniel Stokes,glennpacheco@example.org,Other,Villaland,2025-01-02,226.5
I00028980,O00013336,P001763,U007008,1.0,79.36,79.36,2024-06-14 20:18:38.853624,Returned,547.15,Orion Who,,Orion,79.36,,Daniel Stokes,glennpacheco@example.org,Other,Villaland,2025-01-02,79.36
I00028981,O00013336,P000798,U007008,1.0,26.15,26.15,2024-06-14 20:18:38.853624,Returned,547.15,Solace Discover,Groceries,Solace,26.15,2.8,Daniel Stokes,glennpacheco@example.org,Other,Villaland,2025-01-02,26.15
I00028982,O00013336,P001654,U007008,1.0,135.96,135.96,2024-06-14 20:18:38.853624,Returned,547.15,GreenLeaf Eye,Sports,GreenLeaf,135.96,3.53,Daniel Stokes,glennpacheco@example.org,Other,Villaland,2025-01-02,135.96
I00028983,O00013337,P000466,U004683,1.0,76.15,76.15,2025-10-06 15:07:44.179004,,175.38,Nimbus Congress,Clothing,Nimbus,76.15,2.61,Robert Chapman,perkinschristopher@example.org,Other,Sarahton,2024-08-24,76.15
I00028984,O00013337,P000564,U004683,1.0,99.23,99.23,2025-10-06 15:07:44.179004,,175.38,Zenith Conference,Home & Kitchen,Zenith,99.23,3.48,Robert Chapman,perkinschristopher@example.org,Other,Sarahton,2024-08-24,99.23
I00028985,O00013338,P000469,U002659,1.0,13.01,13.01,2025-06-20 09:14:55.413599,Shipped,77.92,Everest Later,Toys,Everest,13.01,4.45,Kristin Little,bsmith@example.com,Other,West Richardshire,2025-05-18,13.01
I00028986,O00013338,P001738,U002659,1.0,52.26,52.26,2025-06-20 09:14:55.413599,Shipped,77.92,Nimbus Wish,Pet Supplies,Nimbus,52.26,3.4,Kristin Little,bsmith@example.com,Other,West Richardshire,2025-05-18,52.26
I00028987,O00013338,P000969,U002659,1.0,12.65,12.65,2025-06-20 09:14:55.413599,Shipped,77.92,Astra A,Toys,Astra,12.65,2.74,Kristin Little,bsmith@example.com,Other,West Richardshire,2025-05-18,12.65
I00028988,O00013339,P001700,U009676,1.0,601.59,601.59,2024-09-01 14:12:41.059489,Cancelled,,Harbor One,Automotive,Harbor,601.59,2.52,Kenneth Ruiz,,Other,Jamesville,2025-01-23,601.59
I00028989,O00013340,P000224,U004614,1.0,88.96,88.96,2024-01-28 18:53:46.939773,Processing,,Astra Else,Automotive,Astra,88.96,2.52,Dana Johnson,uburke@example.org,Other,Barryton,2025-02-12,88.96
I00028972,O00013333,P000609,U002533,1.0,42.5,42.5,2024-05-21 23:39:04.194708,Processing,,Zenith Nation,Books,Zenith,42.5,4.81,Beth Webster,collinscarolyn@example.org,Female,South Emily,2024-08-13,42.5
I00028970,O00013332,P000341,U004445,1.0,53.26,53.26,2024-07-14 16:23:24.982975,Completed,53.26,Pulse Serious,Sports,Pulse,53.26,3.26,Heidi Bailey,robert29@example.net,Female,East Dawn,2025-09-11,53.26
I00028991,O00013341,P001848,U006085,1.0,392.65,392.65,2024-03-03 05:37:47.044033,Processing,647.37,Astra Attorney,Automotive,Astra,392.65,4.7,Ernest Moore,krystallewis@example.com,Female,North Brandon,2025-07-11,392.65
I00028969,O00013331,P000239,U004390,2.0,180.4,360.8,2024-02-29 13:42:49.602883,Shipped,360.8,Zenith Commercial,Sports,Zenith,180.4,2.91,Tina Mitchell,agregory@example.org,Female,Darrenton,2025-02-28,360.8
I00028951,O00013318,P000798,U009833,3.0,26.15,78.45,2025-10-21 13:32:50.155480,Shipped,231.51,Solace Discover,Groceries,Solace,26.15,2.8,Brittany Hicks,rkramer@example.net,Male,Jonathanside,2025-05-18,78.44999999999999
I00028952,O00013318,P000759,U009833,1.0,153.06,153.06,2025-10-21 13:32:50.155480,Shipped,231.51,Acme Gun,Nan,Acme,153.06,4.01,Brittany Hicks,rkramer@example.net,Male,Jonathanside,2025-05-18,153.06
I00028953,O00013319,P000364,U008550,1.0,41.57,41.57,2024-02-24 16:31:54.752959,Returned,41.57,Pulse Mr,Beauty,Pulse,41.57,3.61,Kristin Wells,victoria89@example.org,Other,West Randallport,2024-04-28,41.57
I00028954,O00013320,P001885,U002086,1.0,215.62,215.62,2024-11-27 23:00:14.261561,Shipped,215.62,Zenith Catch,Home & Kitchen,Zenith,215.62,2.76,Caitlin Camacho,knightrachel@example.com,Other,New Davidfurt,2024-09-19,215.62
I00028955,O00013321,P001737,U000984,1.0,92.24,92.24,2025-03-20 16:25:47.426373,Returned,92.24,Zenith Heart,Beauty,Zenith,92.24,4.75,Jeffery Cox,gparrish@example.org,Female,Lopezview,2025-09-17,92.24
I00028956,O00013322,P000510,U002925,1.0,105.34,105.34,2024-11-25 11:06:04.935614,Cancelled,1800.51,Zenith Guy,Sports,Zenith,105.34,2.87,Dennis Rogers,kenneth29@example.net,Female,Morseside,2025-03-29,105.34
I00028957,O00013322,P001900,U002925,1.0,1351.78,1351.78,2024-11-25 11:06:04.935614,Cancelled,1800.51,NeoTech Guess,Electronics,NeoTech,1351.78,2.8,Dennis Rogers,kenneth29@example.net,Female,Morseside,2025-03-29,1351.78
I00028958,O00013322,P001403,U002925,1.0,343.39,343.39,2024-11-25 11:06:04.935614,Cancelled,1800.51,Willow At,Sports,Willow,343.39,2.9,Dennis Rogers,kenneth29@example.net,Female,Morseside,2025-03-29,343.39
I00028959,O00013323,P000569,U006982,1.0,925.17,925.17,2024-05-25 13:39:23.586140,Processing,925.17,Zenith Control,Electronics,Zenith,925.17,4.05,Jonathan Farley,carrieanderson@example.org,Other,Warnerborough,2024-12-16,925.17
I00028960,O00013324,P001218,U007512,1.0,2.48,2.48,2024-08-12 12:24:38.989527,Cancelled,41.27,NeoTech Food,Groceries,NeoTech,2.48,2.9,Tony Nguyen,,Female,Lake Jason,2025-01-23,2.48
I00028961,O00013324,P000420,U007512,1.0,38.79,38.79,2024-08-12 12:24:38.989527,Cancelled,41.27,Astra Federal,Books,Astra,38.79,4.38,Tony Nguyen,,Female,Lake Jason,2025-01-23,38.79
I00028962,O00013325,P000147,U002888,2.0,52.33,104.66,2025-05-26 09:28:38.247431,Cancelled,104.66,NeoTech Beat,Toys,NeoTech,52.33,4.29,Emily Livingston,jessetaylor@example.com,Other,New Jennifer,2025-02-18,104.66
I00028963,O00013326,P001774,U005888,1.0,22.01,22.01,2024-06-19 13:27:49.127657,Shipped,22.01,Astra Take,Groceries,Astra,22.01,4.02,Michelle Brooks,trevor39@example.org,Female,Michaelport,2024-10-11,22.01
I00028965,O00013328,P000154,U009653,1.0,32.06,32.06,2025-06-20 01:14:49.157890,Cancelled,32.06,Harbor Bill,Toys,Harbor,32.06,4.21,Mariah Patel,hlane@example.org,Female,South Markside,2024-01-24,32.06
I00028966,O00013329,P001150,U000822,1.0,98.79,98.79,2025-06-18 13:50:24.817478,Returned,837.26,Zenith Begin,Beauty,Zenith,98.79,2.96,Jacob Henderson,uwillis@example.com,Other,North Daisystad,2024-12-20,98.79
I00028967,O00013329,P001739,U000822,1.0,738.47,738.47,2025-06-18 13:50:24.817478,Returned,837.26,Everest Movie,Electronics,Everest,738.47,3.72,Jacob Henderson,uwillis@example.com,Other,North Daisystad,2024-12-20,738.47
I00028968,O00013330,P001639,U006763,1.0,253.6,253.6,2025-01-13 07:53:53.646671,Processing,253.6,Everest Single,Clothing,Everest,253.6,3.94,Nathan Cooper,michellecole@example.net,,North Lindsaymouth,2024-02-06,253.6
I00028990,O00013340,P001298,U004614,1.0,92.91,92.91,2024-01-28 18:53:46.939773,Processing,,Astra Moment,Toys,Astra,92.91,4.87,Dana Johnson,uburke@example.org,Other,Barryton,2025-02-12,92.91
I00028992,O00013341,P000564,U006085,1.0,99.23,99.23,2024-03-03 05:37:47.044033,Processing,647.37,Zenith Conference,Home & Kitchen,Zenith,99.23,3.48,Ernest Moore,krystallewis@example.com,Female,North Brandon,2025-07-11,99.23
I00028863,O00013277,P001517,U000871,3.0,233.7,701.1,2025-06-25 11:01:22.148218,Completed,1379.87,GreenLeaf Present,Clothing,GreenLeaf,233.7,4.04,Julie Klein,john89@example.org,,Oconnellhaven,2025-09-15,701.0999999999999
I00029013,O00013350,P001966,U008565,1.0,77.21,77.21,2024-10-09 10:00:08.199148,Cancelled,469.86,Astra These,Books,Astra,77.21,3.83,Andrew Garcia,williamwatkins@example.net,,Lake Kevinport,2024-11-11,77.21
I00029015,O00013351,P000602,U008496,1.0,52.18,52.18,2025-02-14 23:02:30.770781,Shipped,52.18,Nimbus Word,Toys,Nimbus,52.18,4.75,Jennifer Wilson,sanchezvalerie@example.com,Male,Henryberg,2024-05-19,52.18
I00029016,O00013352,P000512,U009479,1.0,101.36,101.36,2024-09-26 00:04:41.271218,Shipped,138.95,Nimbus Knowledge,Sports,Nimbus,101.36,4.22,Henry Armstrong,perry56@example.org,Female,Brandiberg,2025-09-20,101.36
I00029017,O00013352,P001255,U009479,1.0,37.59,37.59,2024-09-26 00:04:41.271218,Shipped,138.95,Harbor Discuss,Groceries,Harbor,37.59,2.93,Henry Armstrong,perry56@example.org,Female,Brandiberg,2025-09-20,37.59
I00029018,O00013353,P000762,U005902,1.0,185.46,185.46,2024-01-03 21:44:41.030594,Cancelled,839.3,Everest Response,Clothing,Everest,185.46,3.87,Edward Morgan,christopherfreeman@example.net,Female,North Michaelbury,2024-04-05,185.46
