event_id,user_id,product_id,event_type,event_timestamp,name,email,gender,city,signup_date,product_name,category,brand,price,rating
E00052325,U003425,P000272,View,2025-10-26 02:25:59.027263,Michelle Diaz,armstrongcynthia@example.com,Other,Jacksonport,2024-03-25,Nimbus Process,Electronics,Nimbus,570.1,4.73
E00052322,U000801,P000158,View,2024-05-16 22:41:20.178910,Alexis Hoover,walkernicole@example.net,Female,Lake Gary,2024-01-20,Zenith Accept,Sports,Zenith,314.58,4.02
E00052321,U005541,P001214,View,2025-11-13 16:08:21.266152,Robert Vaughn,christopherrich@example.org,Male,Angelatown,2024-07-03,Nimbus Nice,,Nimbus,55.11,2.62
E00052320,U004055,P000440,View,2024-09-07 21:49:39.431694,Justin Wade,cholder@example.org,Female,North Blake,2024-04-17,Solace Think,Beauty,Solace,10.76,4.86
E00052319,U003622,P001337,View,2025-01-19 12:04:21.128587,Shaun Cannon,scott44@example.net,Female,Port Marcus,2024-08-04,NeoTech Occur,Toys,NeoTech,84.48,4.18
E00052318,U008666,P001799,View,2024-04-11 03:39:49.037166,Robert Fitzgerald,fryenicole@example.org,Male,Martinezview,2024-05-05,Astra Protect,Groceries,Astra,20.77,3.11
E00052317,U005883,P001234,View,2024-04-03 17:18:51.482778,Michael Dalton,reneebrown@example.org,Female,West Kyle,2025-02-20,Nimbus Morning,Sports,Nimbus,488.59,3.68
E00052316,U007729,P000087,Cart,2025-06-11 07:33:59.407868,Gary Sanchez,elizabeth75@example.com,Other,Catherineberg,2025-04-11,Pulse Fine,Home & Kitchen,Pulse,339.43,3.38
E00052315,U002869,P001999,View,2024-10-01 13:56:17.076701,Jessica Richmond,ghunt@example.net,Female,Kimberlyshire,2024-12-17,Willow Old,Automotive,Willow,116.13,2.75
E00052314,U006249,P000637,View,2024-08-29 07:40:47.935852,Juan Carrillo,benjamin26@example.net,Male,Lake Williambury,2025-04-14,Nimbus Everything,Pet Supplies,Nimbus,4.87,3.47
E00052312,U000225,P001269,Cart,2025-02-25 04:08:32.505997,John Davenport,irhodes@example.com,Other,Camposberg,2024-04-21,Nimbus Start,Toys,Nimbus,40.03,3.08
E00052311,U001677,P001208,View,2025-04-21 09:54:23.233916,Joseph Ramos,gblack@example.org,Male,Cindyfurt,2024-04-09,Pulse All,Automotive,Pulse,600.89,4.83
E00052310,U009186,P001455,View,2024-09-26 23:29:01.208034,Frederick Mcmahon,jeromesmith@example.com,Male,South Melissa,2025-06-18,Pulse Natural,Home & Kitchen,Pulse,91.33,3.07
E00052309,U006096,P000303,View,2024-02-14 06:39:48.886341,Bryan Black,mccoycatherine@example.com,Other,East Andrewhaven,2025-03-22,Willow Note,Electronics,Willow,1535.55,4.2
E00052307,U001275,P001785,View,2024-03-19 12:17:15.407129,Christy Scott,tbecker@example.net,Other,Jamieview,2025-02-13,Solace Even,Clothing,Solace,90.15,4.11
E00052306,U007076,P000546,Cart,2025-06-17 14:35:40.802879,Jessica Crosby,obrooks@example.org,Other,Lake Jack,2024-02-16,Willow Society,Home & Kitchen,Willow,292.19,2.57
E00052324,U005938,P000049,View,2024-10-06 05:27:25.866156,Kenneth Marshall,hillaudrey@example.net,Female,Lake Robin,2024-03-19,NeoTech Help,Home & Kitchen,NeoTech,12.72,4.6
E00052326,U007442,P000097,View,2024-03-22 07:40:54.395134,Shelby Mata,joseph32@example.org,Female,Jamesland,2024-09-24,Zenith Movie,Groceries,Zenith,31.94,4.65
E00052304,U008906,P001874,View,2025-08-26 20:12:08.710429,Kristin Mack,brianguerra@example.com,Female,North Cheryl,2024-10-20,Willow Show,Electronics,Willow,605.36,3.56
E00052327,U008142,P001341,View,2025-07-05 02:46:41.807283,Paul Adams,amandawolfe@example.org,Other,Lake Williamborough,2024-02-20,Harbor Visit,Automotive,Harbor,741.92,3.2
E00052343,U009001,P001931,View,2025-07-22 22:46:43.570000,Tammy Bell,opaul@example.org,Male,Fuentesfort,2025-05-13,Orion Make,Clothing,Orion,40.77,3.91
E00052342,U002389,P001468,Cart,2025-09-21 00:57:56.878773,Scott Hughes,nchen@example.com,Female,East Edward,2025-04-09,NeoTech Town,Automotive,NeoTech,212.1,2.7
E00052341,U002338,P001019,View,2024-02-17 15:49:57.632304,Yvette Adkins,waltercarrie@example.org,Male,Drewborough,2025-09-18,GreenLeaf Whatever,Toys,GreenLeaf,81.68,3.61
E00052340,U003691,P001513,View,2025-06-10 21:30:53.763682,Brian Haynes,,Female,,2024-02-15,Zenith Firm,Electronics,Zenith,720.05,3.66
E00052339,U003060,P001135,View,2024-09-18 21:16:45.482094,Martin Kim,transcott@example.com,Female,Ramosshire,2024-01-21,NeoTech Team,Home & Kitchen,NeoTech,82.68,3.57
E00052338,U004387,P001708,View,2024-07-05 13:08:15.664144,Diane Gamble,jmorris@example.net,Male,West Maurice,2025-10-21,,Books,Orion,99.54,2.97
E00052337,U004856,P000676,View,2024-05-09 09:28:27.111249,Nichole Alvarez,hilljoseph@example.org,Other,Griffithport,2025-08-14,Acme Push,Beauty,Acme,21.12,2.85
E00052336,U002446,P000181,View,2025-09-30 19:29:34.379836,Peggy Cain,meadowsbrian@example.org,Male,New Lorishire,2025-06-05,Willow Box,Automotive,Willow,763.34,2.71
E00052335,U004048,P001368,View,2025-11-14 00:02:53.659877,Sarah Patterson,tanner72@example.com,Other,Lake Ethanmouth,2025-09-19,Pulse Gas,Books,Pulse,20.06,2.84
E00052334,U006098,P001391,Wishlist,2025-10-27 21:31:00.841504,Tracey Wright,william80@example.com,Female,Tuckershire,2024-10-15,Astra Special,Toys,Astra,65.46,4.07
E00052333,U009779,P000045,Cart,2024-09-07 03:36:26.714488,Christopher Carrillo,yrice@example.net,Female,New Kylestad,2024-02-25,Nimbus Wrong,Automotive,Nimbus,36.34,4.81
E00052332,U008793,P000598,View,2025-04-25 19:20:05.201805,Melissa Brown,jonathan40@example.org,Male,Port William,2025-01-15,Nimbus Pass,,Nimbus,4.68,
E00052331,U001934,P001724,Cart,2024-09-12 23:58:43.957668,James Mitchell,rwhite@example.org,Male,Huntermouth,2025-01-06,NeoTech Mind,Electronics,NeoTech,846.61,3.62
E00052330,U006485,P001896,View,2024-04-15 21:32:46.846666,Karen Johnson,riveraheather@example.net,Female,Lake Kristinafort,2024-11-23,Everest Response,Automotive,Everest,278.74,3.7
E00052329,U006390,P001899,View,2024-08-29 05:13:01.929250,Cynthia Robles,andre35@example.net,Other,Danielton,2024-04-24,Everest International,Toys,Everest,49.77,3.47
E00052305,U003485,P000285,View,2025-07-13 10:17:17.591347,Juan Jones,anthony55@example.org,Other,Warrenburgh,2025-02-20,Solace Foot,Beauty,Solace,12.79,3.48
E00052303,U001420,P000470,View,2024-05-01 01:01:05.965984,Mark Collins,alexgarcia@example.net,Other,Brianhaven,2024-02-16,Zenith Gas,Pet Supplies,Zenith,59.91,3.43
E00052423,U003216,P000090,View,2025-10-22 09:47:19.845518,Michael Andrade,gregory04@example.org,Male,Lake Williammouth,2025-10-20,Pulse Arm,Groceries,Pulse,3.69,2.87
E00052283,U003478,P001888,Wishlist,2024-07-01 16:53:09.310234,Jennifer May,maryjackson@example.com,Female,North Nicholasborough,2024-07-12,NeoTech Late,Groceries,NeoTech,16.14,2.95
E00052280,U000088,P000261,View,2025-04-16 17:48:19.212343,Michele James,courtney78@example.org,Other,East Crystalport,2025-08-06,Orion Indicate,Books,Orion,54.65,2.65
E00052279,U003353,P001832,Cart,2025-05-26 21:36:08.910503,Jane Kennedy,solson@example.com,Male,Bakershire,2024-05-03,Orion Medical,Home & Kitchen,Orion,52.77,4.16
E00052278,U000230,P000957,View,2024-08-14 09:03:20.507561,Angela Russell,davisangela@example.net,Female,Michelletown,2024-11-03,Pulse Consider,Groceries,Pulse,20.31,3.49
E00052277,U008209,P000414,View,2024-11-08 03:45:14.941821,Matthew Taylor,john40@example.com,Female,East Patriciamouth,2024-10-11,Zenith Almost,Home & Kitchen,Zenith,63.21,3.95
E00052276,U009880,P000346,View,2025-08-23 08:25:19.269324,Miranda Wilkins,erika41@example.com,Other,North Mary,2025-08-02,Pulse Third,Books,Pulse,51.61,4.24
E00052275,U006121,P001214,View,2024-10-29 21:00:56.904566,Charles Gordon,stevenlucas@example.net,,Port Jamesville,2025-01-11,Nimbus Nice,,Nimbus,55.11,2.62
E00052274,U003950,P000498,Wishlist,2025-02-22 05:34:01.923970,Eric Wright,dmorales@example.org,Other,Kylefurt,2025-06-15,Pulse Debate,Home & Kitchen,Pulse,112.79,3.35
E00052273,U003398,P000112,View,2024-06-20 11:07:24.803927,Angel Nelson,rgarcia@example.org,Female,Port Sean,2024-10-18,Orion Surface,Sports,Orion,65.21,2.69
E00052272,U007909,P000882,View,2024-11-20 06:00:00.107761,James Li,pbrown@example.org,,Lake Rodneyland,2024-11-20,Nimbus Somebody,Sports,Nimbus,215.65,4.55
E00052271,U002442,P001577,View,2024-11-18 09:09:47.554826,Michele Vargas,vanessajimenez@example.org,Other,Aaronton,2024-08-15,Solace Small,Toys,Solace,11.62,4.37
E00052270,U009721,P000089,View,2024-02-13 18:05:59.974580,Kaitlyn Perez,dellis@example.com,Male,Griffithshire,2025-05-05,Harbor Necessary,Sports,Harbor,43.43,3.55
E00052269,U009751,P001956,View,2025-07-03 00:20:11.038924,Sheryl Meadows,kevin37@example.net,Female,Booneton,2024-03-25,Nimbus Table,Sports,Nimbus,300.07,2.52
E00052268,U004395,P000388,Wishlist,2025-06-27 20:08:35.182898,Kimberly Elliott,stephen36@example.net,,New Melinda,2024-01-11,GreenLeaf Discover,Clothing,GreenLeaf,252.09,2.92
E00052267,U005792,P000491,View,2025-10-21 16:36:11.081653,Jonathan Kelly,johnspatrick@example.com,Female,South Ginastad,2025-05-26,Willow Answer,Electronics,Willow,398.86,2.95
E00052266,U005516,P000171,View,2024-12-15 10:32:11.466749,Heidi Brown,zwiley@example.net,Female,Elizabethfurt,2025-07-27,Astra Protect,,Astra,47.33,3.24
E00052281,U007365,P001258,View,2025-02-04 03:53:40.937752,Megan Peterson,tonyawolf@example.net,Male,Lake Jeremyberg,2024-05-27,Nimbus Our,Pet Supplies,Nimbus,97.42,2.52
E00052284,U007065,P001073,View,2024-10-06 05:50:53.563052,Cameron Williams,lmendoza@example.com,Other,Hamiltonview,2024-12-17,Everest Own,Beauty,Everest,31.17,2.56
E00052302,U008761,P000134,View,2024-09-20 16:58:57.052535,Sandra Gaines,xsanchez@example.net,Female,East Paul,2025-01-03,Orion Such,Automotive,Orion,495.76,4.06
E00052285,U002320,P000715,View,2025-01-28 11:01:53.476190,Ann Hale,omartinez@example.net,Other,Julieberg,2024-08-19,Astra Style,Books,Astra,49.84,2.56
E00052301,U006823,P001648,View,2025-09-22 11:51:23.214540,Katie Reynolds,karenfuller@example.org,Other,Deborahmouth,2025-05-24,Everest Even,Beauty,Everest,124.31,2.53
E00052300,U004186,P000848,View,2024-08-10 17:57:59.169671,Patrick Guerrero,timothy33@example.net,Male,New Lukehaven,2024-06-01,Astra Finally,Clothing,Astra,97.68,2.66
E00052299,U004633,P000090,View,2024-09-11 03:24:14.301702,Megan Howe,robertfoster@example.net,Other,,2024-01-24,Pulse Arm,Groceries,Pulse,3.69,2.87
E00052298,U009729,P001659,View,2025-05-05 07:21:15.612503,Jerome Manning,jenniferclark@example.net,Female,North Carmenside,2025-09-08,Willow Group,Pet Supplies,Willow,20.65,2.82
E00052296,U002213,P000662,View,2024-12-14 22:57:59.544952,Ann Anderson,kathrynochoa@example.com,Female,Williamsonshire,2024-05-07,Pulse For,Pet Supplies,Pulse,71.4,2.88
E00052295,U008743,P001487,Cart,2025-07-15 07:38:33.776734,Matthew Holmes,luishahn@example.net,Male,Port James,2025-10-26,Zenith Ago,Books,Zenith,52.1,2.99
E00052294,U000918,P001437,View,2025-03-20 14:45:57.966136,Michael Miller,smithmariah@example.com,Female,Port Ian,2024-01-21,Solace Hundred,Pet Supplies,Solace,47.35,
E00052293,U001845,P001485,Cart,2024-05-28 16:17:14.740302,Mary Lyons,dustinwilliams@example.com,Male,Andersonfort,2025-06-03,Pulse Lose,Electronics,Pulse,850.61,4.58
E00052292,U005130,P000939,View,2025-04-30 05:48:05.592084,Stacy Miller,,Other,South Sallymouth,2025-02-05,Zenith Now,Pet Supplies,Zenith,42.57,3.87
E00052291,U008821,P001970,View,2025-01-01 14:17:04.584315,David Chan,blove@example.net,Other,Jonathanview,2024-09-21,Astra Success,Beauty,Astra,136.74,4.48
E00052290,U003668,P001614,Wishlist,2025-01-09 06:48:59.830776,Jason Fowler,mary28@example.net,Male,Adamborough,2024-12-19,Solace Create,Clothing,Solace,97.47,2.92
E00052289,U003639,P001598,View,2025-04-24 12:24:53.623148,Kimberly Leon,warrengerald@example.net,Male,Solomonmouth,2024-05-13,NeoTech Administration,Automotive,NeoTech,407.98,3.51
E00052288,U002794,P001751,Cart,2024-05-19 05:59:52.011926,Darrell Russo,collinsshannon@example.net,Female,Robertshire,2024-08-03,Everest Make,Beauty,Everest,60.7,4.43
E00052287,U008775,P001110,View,2024-02-01 17:15:55.100457,Jeanne Morrison,brenthernandez@example.net,Other,West Dennis,2025-06-12,Zenith Again,Toys,Zenith,143.9,4.4
E00052286,U006097,P001479,Wishlist,2024-09-07 03:17:02.919361,Anne Sandoval,gardnerjoseph@example.org,Other,Sandrahaven,2024-04-14,Pulse Pm,Electronics,Pulse,624.52,2.69
E00052344,U009346,P000267,Cart,2024-07-27 01:59:29.464820,Gabriel Mcintosh,lloydrebecca@example.net,Other,,2025-05-04,Nimbus Lawyer,Automotive,Nimbus,696.74,3.32
E00052345,U005219,P001717,View,2024-03-01 12:51:19.505625,Vanessa Vazquez,danielgreen@example.org,Other,Hintonville,2024-08-08,Orion Society,,Orion,1551.98,4.75
E00052346,U002505,P001160,View,2025-08-24 13:21:20.262785,Pamela Greer,seanjones@example.com,Female,East Johnfurt,2024-01-31,Everest Compare,Sports,Everest,88.97,2.5
E00052405,U006796,P001606,Wishlist,2024-05-17 21:02:38.130689,Jessica Dixon,danielmorse@example.net,Male,Port Kimberly,2025-11-11,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45
E00052403,U002285,P001966,View,2024-05-23 19:48:36.269246,Clifford Cunningham,brewersherri@example.org,Male,Port Kathryn,2024-12-17,Astra These,Books,Astra,77.21,3.83
E00052402,U003620,P000461,View,2025-05-28 11:36:09.795366,Alexander Kim,prodriguez@example.org,Other,Katherinefort,2024-05-23,Nimbus Family,Electronics,Nimbus,1700.35,3.99
E00052401,U001879,P001561,View,2024-01-12 16:50:49.398926,Michael Hernandez,zmiller@example.com,Female,East Lisaberg,2024-04-19,Nimbus Risk,Beauty,Nimbus,69.68,3.41
E00052400,U001181,P000545,Cart,2025-04-06 13:23:54.448750,James Daniels,carmenevans@example.org,Other,Callahanville,2024-02-27,Pulse Understand,Sports,Pulse,55.49,
E00052399,U006374,P000619,View,2024-06-30 13:57:48.531695,Gary Martinez,madisonshaw@example.org,Female,Lake Angelafort,2025-07-29,GreenLeaf Idea,Electronics,GreenLeaf,279.09,3.32
E00052398,U000893,P001116,View,2025-05-17 01:44:31.905043,Amanda Palmer,martinkaren@example.com,Other,Moralesview,2024-12-04,Harbor Movie,Home & Kitchen,Harbor,305.0,3.31
E00052397,U003115,P001098,View,2025-04-14 03:54:50.372092,Kristen Cantu,cindywilkinson@example.com,Female,North Anthonyton,2025-08-29,Willow Choose,Pet Supplies,Willow,15.26,4.46
E00052396,U007168,P001474,Cart,2024-03-06 06:33:44.280748,Christine Freeman,hannah84@example.org,,Cummingston,2024-06-04,Astra Write,Groceries,Astra,11.31,4.39
E00052395,U002506,P001046,View,2025-04-16 20:20:25.196700,Amy Moore,garciaamanda@example.net,Male,West Laura,2024-02-11,Zenith Lot,Clothing,Zenith,157.61,3.31
E00052394,U009818,P000522,Cart,2024-04-02 20:37:19.174407,Fernando Clark,conniehumphrey@example.org,Female,,2025-03-24,Harbor Medical,Clothing,Harbor,17.96,3.17
E00052393,U001870,P001541,Cart,2024-09-02 09:47:44.291616,Stephen Palmer,heidihaas@example.net,Male,Aguirreton,2024-03-22,Solace Tv,Automotive,Solace,636.16,3.93
E00052392,U008672,P001185,Wishlist,2024-02-25 19:51:36.950440,Kristina Black,bwilliams@example.org,Male,Leonardstad,2025-04-05,Harbor Pick,Clothing,Harbor,21.74,3.28
E00052391,U008065,P000028,Purchase,2024-03-27 11:37:07.717955,Ashley Delgado,sarahlong@example.org,Female,North Matthew,2024-01-20,Astra Road,Automotive,Astra,313.89,2.56
E00052390,U003869,P001683,View,2024-06-29 16:06:11.736811,Kristin Ward,shawn00@example.com,Male,Lake Toni,2025-01-02,,Sports,NeoTech,71.52,4.54
E00052389,U004672,P000539,View,2025-10-07 04:56:29.108709,Jessica Peterson,thompsonwilliam@example.com,Other,Stevenside,2025-02-08,Zenith Skill,Clothing,Zenith,45.11,3.38
E00052404,U007060,P001631,Cart,2025-05-04 13:01:22.264095,David Hernandez,freemansarah@example.com,Female,Collierberg,2025-01-11,Acme Real,Sports,Acme,154.57,3.73
E00052406,U004124,P001751,Wishlist,2025-06-27 01:22:12.380985,Jeffrey Boone,david79@example.net,Female,Ramoschester,2025-02-17,Everest Make,Beauty,Everest,60.7,4.43
E00052347,U009674,P000177,View,2024-12-15 04:02:16.118443,Julia Myers,petersenkerry@example.org,Other,Lake Stephen,2024-06-19,Astra Visit,Beauty,Astra,17.35,3.52
E00052407,U001982,P001678,View,2024-10-13 20:34:27.719593,Sandra Ayala,,Female,,2024-08-04,Orion Attack,Automotive,Orion,627.99,4.03
E00052422,U004272,P001524,View,2025-02-19 11:07:24.357408,Mitchell Hanna,mitchelljoel@example.com,Other,Webbfurt,2025-03-18,Zenith Along,Pet Supplies,Zenith,29.67,2.6
E00052421,U007622,P000872,View,2025-08-04 19:02:50.938924,Dustin Cardenas,emaldonado@example.net,,Port William,2025-08-30,Astra Begin,Sports,Astra,51.33,2.97
E00052420,U002556,P000965,View,2025-08-27 19:30:16.834578,Gregory Wright,patrickoliver@example.org,Other,Matthewmouth,2025-07-09,Acme Off,Electronics,Acme,295.84,3.93
E00052419,U003437,P000485,View,2024-12-14 23:39:28.919988,Dawn Rivera,patriciaburnett@example.com,Female,East Janet,2025-10-27,NeoTech Several,Groceries,NeoTech,9.97,2.59
E00052418,U006399,P001884,View,2025-08-03 23:37:27.020244,Philip Massey,petersendoris@example.com,Male,Parkerville,2025-04-17,Everest Type,Groceries,Everest,15.66,3.23
E00052417,U004934,P000051,Cart,2025-04-12 10:12:02.555804,Janet Prince,jason92@example.com,Female,Robertstown,2024-08-12,Zenith Economy,Electronics,Zenith,840.01,3.23
E00052416,U009950,P000795,Cart,2025-09-20 12:40:10.940091,Donna Good,,Female,New Ethan,2024-01-17,GreenLeaf News,Books,GreenLeaf,44.55,4.53
E00052415,U003034,P001566,View,2024-04-14 14:28:40.909097,James Wolf,brownlauren@example.org,Other,Cummingschester,2025-04-29,Willow Entire,,Willow,23.71,3.59
E00052414,U008325,P001603,View,2025-02-12 21:14:41.101460,Tina West,paulrobin@example.com,Other,Freemanside,2025-08-22,NeoTech Week,Sports,NeoTech,233.45,4.4
E00052413,U002418,P000651,View,2024-02-01 03:29:54.047710,Debbie Harris,grahamdaniel@example.net,Female,Colemanhaven,2025-04-19,Solace Option,,Solace,926.15,3.53
E00052412,U003721,P000413,View,2024-09-04 12:28:24.622609,Danny Thornton,ashlee36@example.org,Female,South Lorettaview,2024-04-08,Solace Follow,Beauty,Solace,6.79,3.76
E00052411,U007160,P001313,View,2024-02-23 03:37:15.017955,Ricky Rasmussen,pdavis@example.net,Other,New Michaeltown,2024-02-27,Harbor Different,Pet Supplies,Harbor,28.38,4.29
E00052410,U003268,P000802,Purchase,2025-03-28 18:59:31.089430,Amanda Wu,zbray@example.net,Female,Markfurt,2024-03-09,,Clothing,Orion,173.34,3.74
E00052409,U007736,P000596,View,2024-08-21 20:01:28.099380,Michelle Thomas,zflowers@example.com,Other,Lake Williamview,2025-07-17,Everest Example,Beauty,Everest,29.5,3.2
E00052408,U002762,P000444,Wishlist,2024-02-15 05:33:08.855758,Keith Brown,wmason@example.net,Other,Larsonmouth,2024-08-01,Everest Opportunity,Groceries,Everest,28.92,2.63
E00052388,U006417,P001611,View,2024-06-21 00:51:02.233192,Donald Anderson,regina22@example.com,Other,Charlesville,2025-11-02,Willow Benefit,Electronics,Willow,1028.88,2.86
E00052387,U009162,P001826,View,2024-08-17 01:39:00.270831,Sara Ortiz,schroedersharon@example.org,Male,New Dianamouth,2025-05-25,Solace Guy,Clothing,Solace,117.72,4.34
E00052386,U007836,P000445,Wishlist,2024-06-07 01:17:54.891529,Ricky Meyer,jonathangreene@example.org,Other,Lake Christopher,2025-02-27,Willow Sit,,Willow,11.9,4.14
E00052384,U004680,P000066,Purchase,2024-10-22 23:54:42.710541,Jonathan Oconnell,onealnicole@example.net,Other,Lake Michael,2024-09-20,GreenLeaf Spring,Books,GreenLeaf,42.89,4.69
E00052363,U001683,P000228,View,2025-02-13 21:44:58.800057,Diana Armstrong,kennethmata@example.com,,North Kelly,2024-01-17,Everest Tv,Automotive,Everest,253.79,3.25
E00052362,U008619,P000994,View,2025-06-18 13:50:27.816049,Isaiah Bowen,norrisrobert@example.com,Other,Joannaborough,2024-11-25,Harbor Opportunity,Toys,Harbor,27.46,2.82
E00052361,U003741,P000010,Cart,2024-02-06 00:24:24.959993,Michael Duran,lhayes@example.com,Male,Kingmouth,2024-06-29,Orion Ahead,Sports,Orion,235.11,3.47
E00052360,U000748,P001881,View,2024-12-17 20:10:47.504680,Benjamin Vasquez,adrianjoyce@example.net,Other,Rodriguezview,2025-10-23,Acme Support,Books,Acme,36.2,4.7
E00052359,U000147,P000292,View,2025-07-13 18:46:20.885580,Michael Jones,jessicafuller@example.net,Male,Dennisstad,2025-05-26,GreenLeaf Who,Automotive,GreenLeaf,203.3,3.2
E00052358,U001429,P001235,View,2025-03-31 23:20:03.929270,Teresa Esparza,cranekevin@example.com,Other,Port Earlbury,2024-07-24,Everest Manage,Groceries,Everest,11.4,4.28
E00052357,U009939,P000383,View,2025-08-03 18:14:04.035930,Laura Joseph,alexisgraham@example.com,Other,West Aprilton,2025-05-09,Nimbus Knowledge,Sports,Nimbus,26.27,4.47
