review_id,order_id,product_id,user_id,rating_x,review_text,review_date,name,email,gender,city,signup_date,product_name,category,brand,price,rating_y
R00004349,O00001989,P001663,U007993,4.0,Customer service was helpful.,2024-10-23 10:45:31.228124,Deborah Henderson,orozcoerika@example.net,Other,West Jessicashire,2024-08-05,NeoTech School,Home & Kitchen,NeoTech,75.4,3.85
R00002912,O00001334,P001184,U003654,3.0,"Excellent product, will buy again.",2025-10-12 08:46:07.349916,Jill Jones,kellychang@example.org,Other,North Lori,2024-09-01,Acme Fill,Toys,Acme,64.63,4.24
R00012606,O00005790,P000938,U008951,5.0,Highly recommend this brand.,2024-11-13 23:57:28.858121,Jamie Williams,nathan60@example.org,Male,Popeland,2025-08-21,,Books,GreenLeaf,83.52,2.52
R00001998,O00000922,P000690,U003311,4.0,"Not as expected, quality is poor.",2025-01-05 08:23:47.185050,Stephanie Wilson,scottstewart@example.net,Male,Sanchezfort,2025-08-23,NeoTech Interesting,Nan,NeoTech,368.82,3.32
R00012604,O00005790,P001787,U008951,3.0,"Not as expected, quality is poor.",2024-02-29 01:12:53.078537,Jamie Williams,nathan60@example.org,Male,Popeland,2025-08-21,Willow Forget,Clothing,Willow,160.19,4.45
R00024621,O00011363,P000145,U008800,5.0,Fast shipping and good packaging.,2024-09-15 19:22:12.475231,Henry Hickman,gwilliams@example.net,Male,Port Jimmyville,2024-11-30,Willow Him,Home & Kitchen,Willow,219.69,
R00038176,O00017506,P000063,U006872,4.0,Color was different from images.,2024-09-09 22:34:40.678285,Michele Shaw,david63@example.org,Female,Millershire,2025-06-21,Pulse Eight,Groceries,Pulse,18.77,3.33
R00014407,O00006633,P001278,U003198,4.0,Item arrived damaged.,2024-04-29 08:37:07.087019,Amy Lucas,pettyarthur@example.com,Other,New Christian,2025-11-03,Willow Community,Electronics,Willow,1194.94,4.65
R00027962,O00012862,P000427,U008720,3.0,Color was different from images.,2024-10-30 12:59:00.989887,Elizabeth Garcia,kelly99@example.com,Female,Lake Amytown,2025-05-09,NeoTech Pick,Pet Supplies,NeoTech,37.84,4.09
R00018385,O00008493,P001351,U005206,3.0,Decent product for the price.,2024-09-12 23:42:08.235881,Samuel Williams,johnsonpaige@example.net,Other,Port Vanessahaven,2025-11-14,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.4
R00030778,O00014132,P000988,U003239,2.0,Customer service was helpful.,2024-03-15 15:15:41.143018,Morgan Jackson,michelleknapp@example.net,Male,Davisside,2025-04-26,Astra Purpose,,Astra,79.42,4.3
R00026337,O00012136,P001929,U009643,2.0,Highly recommend this brand.,2024-02-04 01:46:55.450625,Bruce Jones,kristina42@example.net,Other,Barnesborough,2025-09-02,Willow Front,Books,Willow,90.65,4.04
R00004776,O00002171,P001476,U004772,4.0,"Excellent product, will buy again.",2025-04-09 04:50:50.826957,Michael Collins,yatesjocelyn@example.org,Male,Dennishaven,2025-04-19,Nimbus Sound,Books,Nimbus,22.36,3.87
R00040180,O00018421,P000370,U000082,3.0,"Not as expected, quality is poor.",2024-10-12 06:59:53.933771,Carol Francis,michellehill@example.com,Female,Sarahhaven,2024-05-10,Everest Property,Automotive,Everest,201.91,3.3
R00003903,O00001775,P001685,U007361,5.0,Value for money.,2025-08-07 02:01:12.887353,Daryl Romero,amoss@example.com,Female,Davidland,2024-12-08,Nimbus Return,Electronics,Nimbus,319.15,4.15
R00000495,O00000219,P000754,U005698,4.0,Color was different from images.,2024-08-22 14:41:06.768588,Mathew Bailey,heather17@example.com,Other,Robertside,2025-06-22,Acme Information,Electronics,Acme,1511.11,3.88
R00004916,O00002241,P000857,U008880,2.0,Value for money.,2025-03-26 04:55:06.734833,Jonathan Coffey,danamitchell@example.net,Other,Lake Julianshire,2025-03-14,Nimbus Present,Pet Supplies,Nimbus,53.5,4.88
R00017373,O00008024,P000958,U003630,4.0,Decent product for the price.,2025-11-12 05:11:48.264820,Nicholas Ortega,tmejia@example.net,Other,Carpentermouth,2024-11-13,Pulse Five,Sports,Pulse,78.26,2.57
R00016216,O00007497,P001171,U004607,,Customer service was helpful.,2025-10-31 15:16:32.915708,Sean Burnett,fholland@example.com,Male,New Elizabethstad,2025-08-04,Zenith Memory,Clothing,Zenith,208.75,3.46
R00021963,O00010141,P001997,U006766,3.0,Highly recommend this brand.,2025-05-10 15:40:27.228736,Gary Dennis,ashleycastillo@example.net,Female,Jamesbury,2024-04-23,Zenith Board,Clothing,Zenith,106.67,2.66
R00007953,O00003637,P001253,U008130,4.0,Works perfectly!,2024-02-07 09:34:24.134515,Molly Lee,eric36@example.com,Female,Codyton,2025-08-07,Zenith Red,Books,Zenith,42.45,4.3
R00012311,O00005656,P000239,U005528,5.0,Highly recommend this brand.,2025-07-17 03:58:37.370187,Cory Moran,lindsay81@example.net,Female,Popefurt,2024-09-27,Zenith Commercial,Sports,Zenith,180.4,2.91
R00026370,O00012152,P001758,U009295,3.0,Value for money.,2025-09-28 14:28:26.295554,James Wood,,Other,Port Troymouth,2024-07-14,Everest Whole,Pet Supplies,Everest,8.07,2.69
R00019885,O00009198,P001028,U004137,3.0,"Excellent product, will buy again.",2025-10-03 20:07:18.852496,Olivia Key,deangina@example.com,Other,North Cindychester,2025-01-17,Harbor Case,Beauty,Harbor,150.45,4.5
R00035386,O00016253,P001218,U002530,4.0,Fast shipping and good packaging.,2024-01-12 00:41:55.920837,Robin Hunter,berrypatricia@example.net,Male,South Alyssaburgh,2024-05-29,NeoTech Food,Groceries,NeoTech,2.48,2.9
R00022937,O00010584,P000352,U003244,5.0,Item arrived damaged.,2024-04-26 19:25:49.313457,Tiffany Cook,,Female,Phelpsfurt,2025-07-20,Everest Daughter,Toys,Everest,112.71,3.97
R00011297,O00005199,P000385,U008330,4.0,Customer service was helpful.,2025-01-28 14:04:33.692124,Fernando Evans,daniel73@example.com,Female,Rodriguezside,2025-11-08,Willow Mouth,Electronics,Willow,756.87,3.96
R00031254,O00014353,P000507,U005219,5.0,Fast shipping and good packaging.,2024-01-22 11:13:12.616527,Vanessa Vazquez,danielgreen@example.org,Other,Hintonville,2024-08-08,Willow Beyond,Home & Kitchen,Willow,208.34,2.81
R00032819,O00015062,P000902,U001614,5.0,"Excellent product, will buy again.",2024-10-08 02:31:15.255209,Craig Simmons,diane91@example.net,Male,Joelside,2024-04-27,GreenLeaf Card,,GreenLeaf,42.91,4.12
R00036145,O00016600,P001635,U000157,3.0,Color was different from images.,2024-01-18 22:29:17.433233,Michael Edwards,,,South April,2024-04-04,Nimbus South,Home & Kitchen,Nimbus,207.67,2.84
R00019973,O00009235,P000768,U002218,5.0,"Not as expected, quality is poor.",2024-11-10 04:24:43.353368,Sara Morris,harrissusan@example.org,Female,North Jenniferfurt,2024-02-09,Harbor Wind,Pet Supplies,Harbor,50.78,2.66
R00008614,O00003943,P001057,U001089,2.0,Item arrived damaged.,2024-09-01 08:55:59.936103,Charles Wagner,vsmith@example.net,Other,North Jill,2025-08-12,Acme Up,Automotive,Acme,538.47,4.42
R00008413,O00003848,P000947,U006764,4.0,Fast shipping and good packaging.,2025-05-26 10:14:24.635772,Benjamin Patel,kristiecisneros@example.com,Female,New Susanberg,2024-10-06,Harbor Cup,Groceries,Harbor,18.37,2.99
R00038679,O00017722,P001927,U009969,3.0,Value for money.,2024-06-04 20:57:59.834006,Maria Sanchez,carrillojade@example.org,Other,East Deniseshire,,Pulse Conference,Pet Supplies,Pulse,32.11,2.78
R00041214,O00018906,P001522,U002546,3.0,Decent product for the price.,2024-08-26 12:55:47.790604,Gary Hodges,eric02@example.net,Female,Johnstad,2024-07-17,Harbor Draw,Toys,Harbor,43.7,4.64
R00035326,O00016221,P001636,U008618,4.0,Decent product for the price.,2024-11-15 22:06:40.033480,Audrey Rogers,john41@example.org,Female,West Anthony,2025-08-13,Solace Administration,Toys,Solace,16.95,3.1
R00005282,O00002406,P001825,U002114,4.0,Works perfectly!,2025-10-17 02:36:10.320199,Gary Adams,ynorman@example.org,Female,Armstrongmouth,2025-06-09,Solace People,Home & Kitchen,Solace,203.57,4.12
R00040064,O00018372,P000096,U007688,4.0,Decent product for the price.,2025-03-18 08:25:46.023551,Jason Barnett,wisejessica@example.net,Male,West Julie,2025-05-25,Orion Record,Pet Supplies,Orion,53.16,4.15
R00020167,O00009318,P001285,U007666,3.0,Customer service was helpful.,2025-10-03 04:49:04.035488,Alexander Taylor,carlos85@example.net,Female,Pacehaven,2024-08-21,Zenith Wrong,Beauty,Zenith,29.9,3.18
R00012017,O00005529,P001253,U009453,5.0,Color was different from images.,2024-03-30 05:34:26.684590,Elizabeth Miller,davidthompson@example.org,Female,Jonesside,2025-03-06,Zenith Red,Books,Zenith,42.45,4.3
R00007724,O00003522,P000373,U009012,3.0,Works perfectly!,2025-01-13 07:50:45.157630,Andrea Adams,stephanieperez@example.org,Male,South Doris,2025-09-03,Everest Difference,Automotive,Everest,390.56,4.65
R00020517,O00009487,P001209,U004753,5.0,Fast shipping and good packaging.,2025-07-01 07:59:11.750356,Michelle Neal,brittany13@example.net,Female,Zamorahaven,2024-09-02,Willow Radio,Pet Supplies,Willow,8.24,3.27
R00020611,O00009530,P001810,U003319,4.0,Fast shipping and good packaging.,2024-01-03 11:18:33.813512,Daniel Martinez,michael79@example.com,Female,,2025-03-06,NeoTech Tend,Clothing,NeoTech,61.15,3.48
R00006523,O00002950,P001338,U004520,5.0,Customer service was helpful.,2024-03-24 16:49:33.812953,Denise Long,yclark@example.org,Male,,2025-05-02,Astra Key,Beauty,Astra,54.86,4.06
R00005632,O00002563,P000104,U006130,4.0,Highly recommend this brand.,2025-05-18 22:16:53.765942,Kirsten Carlson,hgarza@example.net,Male,,2025-10-29,Solace Interesting,Beauty,Solace,40.38,2.97
R00022600,O00010436,P001521,U000205,3.0,Highly recommend this brand.,2025-08-17 21:19:57.303887,Carla Warner,sanchezbradley@example.com,Male,New Jeff,2024-01-23,Acme Likely,Automotive,Acme,818.59,4.61
R00010182,O00004678,P001691,U000362,4.0,Fast shipping and good packaging.,2024-06-22 05:57:31.384564,Taylor Simpson,charlesvasquez@example.org,Male,Taraton,2024-12-11,Everest Stop,Automotive,Everest,893.72,3.78
R00022091,O00010201,P001007,U003098,5.0,Fast shipping and good packaging.,2024-07-14 12:21:11.003489,Daniel Sosa,morganedward@example.net,Other,Rebekahbury,2024-11-05,Acme Pm,Clothing,Acme,182.33,3.84
R00009963,O00004569,P001140,U009529,5.0,Decent product for the price.,2025-03-25 11:16:45.311804,Chris Kirby,bperez@example.net,Male,Chapmanview,2024-12-25,NeoTech Yourself,Sports,NeoTech,124.59,4.6
R00015619,O00007209,P000293,U009188,3.0,"Excellent product, will buy again.",2025-07-06 08:15:55.043646,Heather Anderson,kylethomas@example.org,Male,Katherineview,2025-03-18,Astra Season,Sports,Astra,122.71,3.34
R00020141,O00009306,P001409,U007688,5.0,"Excellent product, will buy again.",2025-08-27 16:32:51.088974,Jason Barnett,wisejessica@example.net,Male,West Julie,2025-05-25,Willow Open,Books,Willow,44.71,4.54
R00034321,O00015755,P000355,U006758,5.0,Item arrived damaged.,2024-03-03 18:50:27.488022,John Lane,christian41@example.org,Other,Gibbsstad,2025-03-17,Orion Whatever,Electronics,Orion,577.93,4.02
R00019143,O00008841,P000186,U009470,3.0,"Not as expected, quality is poor.",2025-01-13 16:01:59.466405,Gordon Glover,teresahogan@example.com,Other,Montoyafort,2024-06-21,NeoTech Not,Electronics,NeoTech,231.15,3.7
R00002708,O00001247,P001001,U001287,3.0,Value for money.,2025-03-12 00:48:25.077050,Kaitlin Vega,michael77@example.org,Male,Herrerastad,2024-11-03,Everest She,Books,Everest,25.73,2.79
R00030920,O00014200,P000519,U006490,4.0,Highly recommend this brand.,2024-02-18 19:11:45.038269,Alec Estrada,andrea66@example.net,Male,Saraburgh,2024-11-04,Pulse Money,Electronics,Pulse,769.71,4.07
R00040939,O00018772,P000064,U001419,5.0,Color was different from images.,2024-03-20 01:35:37.557759,Paul Valdez,smiller@example.com,Other,Williamsfort,2024-11-14,NeoTech Commercial,Sports,NeoTech,151.03,3.98
R00035420,O00016265,P001725,U002667,5.0,Customer service was helpful.,2024-07-31 08:13:57.933402,Amanda Nelson,rasmussenjerry@example.com,Female,Port Jamestown,2024-03-31,Willow Only,Beauty,Willow,96.97,2.63
R00010251,O00004718,P000918,U007103,4.0,Item arrived damaged.,2024-04-17 19:33:19.022036,Greg Nguyen,april53@example.org,Male,Ryanton,2024-08-19,Astra Space,Home & Kitchen,Astra,98.55,4.11
R00035579,O00016337,P000510,U002115,2.0,Item arrived damaged.,2025-05-11 00:41:40.321118,Wendy Martin,kendra53@example.com,Other,South Anita,2025-01-25,Zenith Guy,Sports,Zenith,105.34,2.87
R00038711,O00017736,P001572,U003019,3.0,"Not as expected, quality is poor.",2024-11-21 01:18:30.275359,Lauren Thompson,morgan73@example.net,Male,Taraburgh,2024-11-08,Everest Stop,Pet Supplies,Everest,67.51,4.79
R00017697,O00008180,P000548,U000268,4.0,"Excellent product, will buy again.",2024-12-17 07:44:31.634945,Kiara Mullins,darlenebyrd@example.org,Female,New Debramouth,2024-04-03,Pulse Idea,Books,Pulse,46.0,2.83
R00034328,O00015759,P000882,U003817,4.0,Item arrived damaged.,2025-07-09 12:21:16.139533,Raymond Castillo,anne73@example.net,Female,Kellytown,2024-02-01,Nimbus Somebody,Sports,Nimbus,215.65,4.55
R00040775,O00018693,P001147,U009801,5.0,Value for money.,2025-06-24 15:09:55.214329,Rebecca Hansen,deandouglas@example.net,Male,North Benjamin,2025-02-07,Orion Position,Home & Kitchen,Orion,62.75,4.82
R00019318,O00008933,P001464,U000560,4.0,Fast shipping and good packaging.,2024-05-29 02:54:44.963447,Denise Nelson,joseph14@example.net,Female,Murraybury,2025-02-21,Pulse Production,Beauty,Pulse,28.37,2.54
R00013984,O00006436,P001108,U002438,3.0,Value for money.,2025-05-04 10:41:28.334307,Ann Robbins,megan59@example.com,Other,East Lucas,2024-10-01,Harbor Decade,,Harbor,12.42,
R00005650,O00002569,P000645,U000102,4.0,Decent product for the price.,2024-08-03 11:49:50.267399,Ellen Paul,umatthews@example.org,Other,Penafort,2024-11-06,Everest Try,Beauty,Everest,63.98,3.33
R00014357,O00006610,P000408,U002256,5.0,"Excellent product, will buy again.",2025-05-15 20:40:22.123008,Holly Cruz,meganlewis@example.net,Female,West Christopherhaven,2024-10-30,GreenLeaf Green,Pet Supplies,GreenLeaf,10.52,3.72
R00003915,O00001781,P000519,U003821,2.0,Customer service was helpful.,2024-03-08 23:46:41.109248,Justin Wood,wmoss@example.com,Other,,2024-01-12,Pulse Money,Electronics,Pulse,769.71,4.07
R00018048,O00008347,P001489,U008827,3.0,Decent product for the price.,2025-04-27 14:19:09.918521,Tara Price,hamiltonchristina@example.org,Other,Lake Deanburgh,2024-01-24,Everest Now,Pet Supplies,Everest,40.0,3.23
R00005528,O00002520,P000537,U005871,3.0,Customer service was helpful.,2024-06-09 04:44:21.377606,Kelly Williams,fischermark@example.org,Female,West Anthonyland,2024-04-19,Willow Use,Automotive,Willow,64.45,3.1
R00008389,O00003836,P000034,U005689,2.0,Decent product for the price.,2025-08-03 12:56:50.727050,Valerie Nunez,anthony91@example.org,Other,Wuland,2024-04-30,Everest Figure,Automotive,Everest,260.02,3.87
R00033031,O00015167,P001323,U005148,3.0,Highly recommend this brand.,2024-07-06 01:01:59.893656,Joyce Levy,qlopez@example.org,Female,Lake Joshua,2024-09-25,GreenLeaf Analysis,Books,GreenLeaf,50.42,3.4
R00009752,O00004485,P001036,U004214,3.0,Works perfectly!,2025-06-15 20:12:00.515947,Steven Morales,heatherpitts@example.net,Male,Lake Andretown,2025-03-11,Pulse Security,Electronics,Pulse,1075.65,4.86
R00001435,O00000643,P001881,U005384,3.0,Decent product for the price.,2025-06-11 00:18:07.848471,Dan Smith,kfreeman@example.com,Female,West Helenfurt,2024-12-07,Acme Support,Books,Acme,36.2,4.7
R00041927,O00019240,P000885,U008599,3.0,"Excellent product, will buy again.",2025-09-21 07:57:44.371502,Rebecca Carpenter,douglas52@example.net,Other,Port Justin,2024-12-23,Nimbus Whose,Automotive,Nimbus,606.7,4.33
R00040694,O00018656,P000455,U007781,4.0,Fast shipping and good packaging.,2024-04-13 12:18:47.937531,Douglas Smith,johnsonbenjamin@example.net,Male,Elizabethfurt,2025-08-24,NeoTech Nearly,Clothing,NeoTech,65.06,4.45
R00023369,O00010783,P001852,U008939,4.0,Customer service was helpful.,2024-12-12 06:50:47.792447,John Meyer,marissamcclure@example.net,Male,Lindsaystad,2025-09-15,Everest All,Automotive,Everest,643.14,4.29
R00037109,O00017028,P001258,U009187,2.0,"Not as expected, quality is poor.",2024-12-12 04:14:04.384425,Victor Owens,jphillips@example.org,Female,West Margaretstad,2024-05-25,Nimbus Our,Pet Supplies,Nimbus,97.42,2.52
R00022266,O00010289,P000124,U006947,4.0,Value for money.,2024-05-20 11:33:06.183555,Daniel Butler,,Female,Brandonfurt,2025-05-25,Everest Yes,Home & Kitchen,Everest,36.32,2.85
R00024572,O00011338,P000356,U009761,5.0,Highly recommend this brand.,2024-07-23 17:46:41.679557,Anthony Hall,anguyen@example.com,Male,New Monicaville,2024-09-05,Willow If,Pet Supplies,Willow,67.94,2.69
R00028888,O00013288,P001835,U001335,2.0,Highly recommend this brand.,2025-04-08 20:14:16.372899,Donald Decker,opierce@example.com,Female,Randallmouth,2024-11-22,Everest Indicate,Pet Supplies,Everest,76.86,4.07
R00003730,O00001688,P000151,U000848,3.0,"Excellent product, will buy again.",2025-04-23 21:41:32.716854,Albert Barber,gregoryvanessa@example.org,Other,Clementschester,2025-05-17,Solace Be,Groceries,Solace,23.37,
R00024035,O00011088,P000289,U008248,3.0,Value for money.,2024-01-23 17:15:04.911331,Brittney Williams,andrewlopez@example.net,Other,Norrishaven,2024-02-09,NeoTech Position,Books,NeoTech,68.32,4.84
R00010072,O00004624,P001434,U002239,5.0,Works perfectly!,2025-10-01 22:28:45.441530,Michael Esparza,jonathanjordan@example.org,Male,North Paulmouth,2025-08-30,Harbor Together,Automotive,Harbor,669.84,3.68
R00007854,O00003587,P000620,U007437,4.0,Fast shipping and good packaging.,2025-08-07 17:43:14.122980,Brandon Booker,allenfields@example.org,Male,Griffithberg,2025-09-05,Orion Consider,Groceries,Orion,9.49,2.85
R00030473,O00013996,P000856,U008179,3.0,Decent product for the price.,2024-12-02 04:38:54.391543,Timothy Miller,ashley52@example.net,Other,Lake Renee,2025-11-12,Acme Part,Sports,Acme,113.75,4.22
R00024760,O00011420,P000498,U003235,5.0,Highly recommend this brand.,2024-03-13 05:32:02.618737,Kevin Gordon,corey93@example.org,Male,Peterstad,2024-08-08,Pulse Debate,Home & Kitchen,Pulse,112.79,3.35
R00039703,O00018207,P001231,U008488,2.0,Works perfectly!,2024-10-26 17:05:13.194005,Lisa Franklin,tammy91@example.com,Male,Ortizchester,2024-09-24,Solace All,Sports,Solace,168.03,2.74
R00034092,O00015649,P001167,U002863,4.0,"Not as expected, quality is poor.",2025-02-02 09:23:25.801220,Taylor Mata,usawyer@example.net,Male,North Wendytown,2025-06-02,Everest Stock,,Everest,294.72,3.44
R00030790,O00014137,P000405,U001270,5.0,Decent product for the price.,2025-04-04 11:14:02.895863,Holly Rose,lopezchristopher@example.net,Female,,2025-06-11,Orion Chance,Pet Supplies,Orion,7.85,4.59
R00042147,O00019348,P001181,U009424,3.0,Customer service was helpful.,2025-06-03 01:42:15.156768,Juan Copeland,,Other,Port Luisbury,2025-02-15,Pulse Throughout,Pet Supplies,Pulse,66.6,3.77
R00023440,O00010813,P000642,U005151,4.0,Works perfectly!,2024-05-29 20:46:35.034400,Tiffany Munoz,clayscott@example.com,Male,Samuelstad,2024-10-13,Acme Group,Electronics,Acme,1816.28,3.65
R00040805,O00018707,P000551,U004307,3.0,Fast shipping and good packaging.,2024-11-25 18:07:18.567244,Michael Buckley,pcastro@example.org,Female,Gabrielleshire,2024-03-14,GreenLeaf Able,Home & Kitchen,GreenLeaf,154.28,
R00006898,O00003118,P000619,U003782,2.0,Item arrived damaged.,2025-07-15 19:27:34.077055,Brandon Fernandez,richard45@example.org,Female,Amytown,2024-12-26,GreenLeaf Idea,Electronics,GreenLeaf,279.09,3.32
R00032942,O00015123,P001998,U008001,4.0,Customer service was helpful.,2025-07-01 15:34:43.931425,Donald Adams,smithmarie@example.com,Female,Ericland,2024-12-10,Solace Practice,,Solace,105.48,4.73
